1
10000 20000
2 4947 9796
1 4024 27
1 2265 28
3 8126 9668
1 7807 39
1 2763 42
3 8498 2471
2 1854 9788
1 1931 51
3 7226 5971
3 450 7269
3 5717 5548
3 3405 4176
3 2446 8654
3 2286 8193
2 3101 788
1 2381 91
2 6380 7490
3 1896 3494
3 8082 7071
1 4205 34
1 8723 82
3 2840 9344
2 6321 8142
2 9470 427
2 9776 3527
2 7316 5771
1 3923 26
1 5969 77
1 4982 16
1 3509 77
3 1360 95
2 9390 2934
2 1595 9255
2 5157 5076
3 6911 1203
3 5805 8518
2 334 5845
3 2353 9322
2 4217 5690
2 3151 919
1 5431 55
1 1238 48
2 6437 9614
1 4587 13
2 2969 1680
3 9502 3836
2 1806 4170
2 2610 2874
2 7459 3443
1 2226 84
1 3739 74
2 4107 7249
3 8277 37
1 671 0
1 7876 3
3 8957 1523
2 9880 9680
1 2128 45
2 9086 6100
2 3566 6884
2 2613 2458
3 290 2916
1 5133 85
1 2446 94
2 1373 8501
2 9483 3809
3 7780 40
1 2723 93
1 904 84
1 6555 66
2 6093 4653
1 1466 18
2 945 3632
1 2675 6
2 2170 2651
3 1154 8485
3 8012 6264
2 4550 6509
1 5356 76
1 4988 54
1 4623 15
2 9786 5621
2 2376 2917
2 6157 8123
1 58 86
3 2469 7797
3 6860 2161
3 1290 6710
1 3590 56
3 4698 7445
2 2678 261
2 1663 6398
1 6812 40
1 9470 1
3 3740 3168
2 7929 5637
2 601 8848
1 8184 88
2 7684 1597
1 6617 71
3 4623 5323
2 224 6985
3 7797 5277
2 8287 7478
3 6900 7570
3 8508 5498
3 1560 2450
3 3125 4690
3 7751 8726
1 1307 66
2 3675 1271
1 1877 47
1 2636 17
1 3176 59
3 3936 828
3 1379 5687
2 810 3599
1 8324 39
1 6466 9
3 5624 2343
1 8590 34
1 5268 67
2 4738 533
1 286 36
3 6213 4128
1 3063 9
1 1959 3
1 615 98
2 4936 3719
3 6046 9342
1 3689 4
2 9186 7395
3 6060 2133
2 2225 8869
2 8670 1433
1 809 41
3 5253 5897
3 1810 8447
2 7793 3383
3 4600 9428
1 9045 48
3 1619 5121
1 7612 51
1 1525 16
3 6327 2074
3 2915 4367
2 5009 9620
1 5018 23
2 7097 5574
1 4449 38
2 3123 274
2 3833 1892
3 8290 8895
3 4879 9111
1 3697 87
2 9929 4704
3 563 6064
3 3445 4887
3 4774 8335
3 9484 3774
3 9974 6896
1 1122 99
1 3478 97
2 7024 248
1 8901 57
1 6584 64
3 2038 131
2 3283 3575
3 2308 8348
2 6906 4184
2 1676 4157
1 4981 23
2 9062 7557
2 7595 4580
3 7942 437
2 77 3553
2 6916 5591
2 6169 5225
3 6661 7532
1 7876 87
3 8087 2464
2 3934 1887
1 4217 59
3 1507 1247
1 1973 0
2 935 9264
3 8684 6179
3 6563 8700
2 4368 5360
1 4599 72
2 7209 5286
2 4406 9219
3 4862 2430
1 8210 21
2 5466 6688
3 4847 7622
3 7780 2657
1 8440 6
1 3636 57
3 9440 6811
1 3695 61
3 4147 1129
2 2323 5990
1 6616 46
2 8169 7977
1 3519 25
3 9251 3306
1 313 1
2 7004 7769
2 5117 3560
1 1247 76
2 8322 4619
2 8137 3294
1 1924 80
3 2912 2909
1 2341 30
3 5323 6236
3 7523 3189
1 7848 41
1 8417 2
1 9715 74
2 5117 411
3 3840 4899
1 8813 50
2 2125 8191
2 3675 321
3 751 1995
3 4780 9518
3 3824 4811
1 1307 35
3 7359 1688
3 4554 3156
2 2720 3347
1 5007 77
2 6728 4022
2 8538 4049
2 7334 4799
2 5069 5931
3 5992 9754
3 3459 390
1 2890 37
3 2858 8654
3 7187 7725
1 6832 14
3 7274 1334
2 6324 9871
1 5969 45
3 6114 8624
1 2174 99
2 4448 4426
2 3361 9716
3 3961 2573
2 4068 9759
2 7522 2526
2 9225 9799
3 1302 6122
1 8256 73
2 1997 4281
3 8850 332
2 5457 1131
3 8804 4491
2 6251 4803
2 2351 5222
3 2527 9096
3 7309 8320
1 3361 70
3 9408 7047
3 5301 5395
1 309 68
3 1652 9701
1 4126 11
2 240 1107
1 3128 86
3 9797 2336
2 6980 9644
1 3859 13
2 3417 2474
1 9210 89
2 1996 294
1 3899 31
3 2999 2560
2 9907 2799
1 120 17
3 8550 7734
3 929 1066
1 2825 26
3 8298 1147
2 2015 8536
1 5684 78
3 7186 7463
1 2717 45
3 3561 6719
1 5225 81
3 6811 3237
1 5382 27
3 3239 5792
1 9938 15
1 8329 17
1 7342 44
2 1717 7119
1 8012 84
3 8613 9976
2 1139 5257
3 7954 8420
2 2502 1799
1 3935 15
3 1459 7553
2 5949 8170
3 8974 7367
1 4686 28
2 9899 672
1 7103 31
3 1332 6774
2 568 1079
2 9392 9932
2 6028 4399
3 1160 5858
3 380 1806
2 2055 779
3 15 9659
2 1445 5909
3 9291 6341
1 9768 12
3 6543 4591
2 744 3982
3 391 6362
1 5011 25
2 14 7900
3 9475 9954
3 6302 6320
1 6165 14
3 4200 7055
3 9119 519
3 7164 7061
3 6286 7804
3 1692 4546
3 1497 2323
1 9842 9
3 7329 8162
3 8277 4463
2 8884 9378
2 1752 3577
1 3115 58
1 5924 37
2 5660 8848
2 7463 539
3 5627 8387
2 1311 1897
1 1911 93
3 4782 7501
2 989 2737
3 4959 4488
1 7100 87
3 6582 9636
1 5123 40
2 9702 9109
3 6061 1087
3 1094 2397
3 8462 3642
3 3992 8423
3 337 5763
2 6058 7073
2 1708 5760
1 8633 3
3 7309 2934
1 385 13
2 57 1399
2 1438 2492
1 4150 63
3 7217 4945
2 3571 1633
3 9013 7691
3 8942 5750
2 669 2153
1 2021 33
2 4094 5578
3 8913 5634
3 1171 7072
3 5824 1787
3 4119 5355
3 7187 5278
3 6018 4290
2 1921 9584
3 9935 6604
3 6643 1337
2 2635 1782
3 1262 7047
3 7640 8217
2 2861 4040
2 9035 8158
3 153 5345
2 9256 1362
1 9758 48
1 5996 42
3 5989 2562
2 9200 5197
2 7988 2810
3 8761 6801
1 8869 57
2 5292 8695
3 2981 5200
1 9275 46
1 5433 2
2 6393 8150
2 6187 491
2 3669 9690
1 7775 79
3 2890 9141
2 7415 2098
3 2332 3742
3 5407 6722
3 177 2669
2 2661 2223
1 2929 28
2 9165 1153
1 2196 14
2 8260 7753
1 9821 66
3 7675 4408
1 3115 94
1 4143 60
1 9328 26
2 499 7686
1 2742 29
2 8110 4331
2 1481 445
2 892 5057
1 8556 31
3 3264 5001
3 645 6795
3 1768 7756
3 9612 9434
3 124 9932
2 2858 1513
2 6910 9622
1 1908 62
1 1110 88
3 9918 6325
3 1041 5940
2 6571 6584
1 1110 91
3 2310 4314
3 4453 4437
3 634 3646
3 5629 556
3 4955 2670
3 1077 4810
2 8607 1080
2 7111 2120
2 6968 5042
2 7268 233
1 4354 25
1 2099 17
2 8340 332
3 6327 5960
1 1735 82
1 9057 91
2 3347 3300
2 6725 6763
2 2395 3730
3 1000 7349
3 7955 1727
1 3744 75
2 3986 4635
1 9974 92
1 7355 54
1 9504 37
2 8483 4533
3 8707 7609
2 1050 3
2 8434 1002
2 8754 5309
1 5647 66
3 3230 7573
1 5138 22
3 6728 7671
3 8251 3361
2 4467 1843
1 8886 33
1 822 15
1 8180 78
3 1142 1490
3 5632 5809
2 64 9038
3 5483 4212
3 1863 940
2 9489 5542
1 7005 48
2 1645 6693
2 8949 2360
1 2700 7
3 3621 8232
1 8438 92
1 4728 0
3 34 5761
3 183 3975
3 1650 3463
3 9182 1763
2 2204 3407
3 8479 8707
1 9611 51
2 6962 1287
1 2273 12
2 9672 132
2 2968 6517
2 6827 6699
3 1626 4700
2 8317 3881
2 1368 2436
1 3637 10
3 9565 7266
1 1996 60
2 5236 2343
1 3816 72
3 788 1333
1 7778 13
1 4395 14
1 919 28
1 5935 5
1 1111 39
1 1333 80
2 5288 7011
3 4633 2246
1 6605 56
1 7522 62
2 1238 5775
1 759 9
3 1882 5570
1 1203 86
1 2121 78
2 7732 5599
3 8955 886
2 755 5519
3 1250 3427
2 3757 4741
2 3949 2330
1 250 2
1 1986 43
1 4558 89
3 5758 7389
1 3052 59
1 8187 10
3 7724 1181
2 1382 2430
1 7623 62
2 9304 2839
3 1520 4193
1 1759 76
1 38 5
2 5310 7735
1 226 82
2 5702 8656
1 479 57
1 4236 84
3 9037 3326
3 7482 8982
1 1154 56
2 5570 7529
3 4008 5635
2 3357 7296
2 6446 8178
3 4655 231
3 3290 7988
2 9457 9672
1 4823 5
2 8245 8894
1 7407 69
3 9439 9072
3 3044 9431
2 8625 9139
3 8292 5584
3 3952 238
2 4619 9879
3 8016 5688
2 5524 6445
1 6366 57
1 1676 24
1 9546 92
2 9741 8445
3 2275 3421
2 2104 1712
1 5868 61
1 5382 49
3 9977 1000
1 8754 27
2 1291 9233
2 196 1757
3 2602 7301
3 431 7041
3 1338 5667
3 7736 7770
2 9718 583
2 8289 7984
2 6738 4313
3 7227 5592
1 8264 7
2 5782 7078
2 7014 6031
1 8872 99
1 3454 28
2 6279 1886
2 2839 7955
2 4118 6243
3 8380 2980
3 9994 206
2 4482 4365
3 4554 6498
2 2734 9864
3 8215 9863
1 2583 36
1 4366 76
1 3518 37
3 9534 7229
3 3114 1960
2 1005 8305
2 4488 2786
3 1205 3691
1 2796 50
2 3879 4639
3 2867 1727
1 1881 4
1 2316 30
3 3060 3178
1 5089 81
1 542 35
1 8743 47
3 2576 5692
3 7601 3394
3 2490 7273
3 7240 139
3 9633 2495
1 4769 46
3 9019 5637
3 9320 618
1 4718 79
3 8496 7253
1 5136 97
1 5458 42
1 1942 10
3 7622 9861
3 9212 9493
2 4156 1791
1 4348 95
2 7213 6481
1 7372 20
3 6028 6555
2 8570 1105
1 110 53
2 1132 9509
2 6382 3483
3 8123 2694
2 8710 6849
1 1067 21
2 7970 9508
1 7161 86
2 6362 3508
3 2588 2077
2 4994 1583
3 7531 2714
1 9459 83
1 2874 49
3 3160 8631
2 9460 504
3 6570 4825
3 6511 2211
3 4512 4924
3 1771 7512
1 2685 81
2 1191 6387
3 8108 2722
2 4860 7723
1 5108 51
2 597 6694
1 711 83
1 8101 30
1 4061 9
2 7345 8758
1 6286 7
3 3005 6433
1 5856 62
2 1121 5752
3 999 55
3 5860 651
1 2486 70
3 1411 6169
1 2163 8
1 7262 81
3 5019 9334
1 1009 58
1 679 37
3 9690 7324
3 2912 8323
3 3368 4182
2 517 5404
1 9680 31
3 9224 6974
2 1803 808
3 9491 5826
1 1889 21
1 4774 85
2 8393 1114
3 7104 378
1 7869 68
3 5284 614
2 3590 597
2 8064 9820
1 7067 15
3 1294 1113
2 7657 9886
1 2906 4
2 8556 6416
1 9300 30
2 4980 9387
2 9710 1022
2 6196 4611
1 6175 46
2 2471 5993
1 4504 54
3 2215 1294
2 1763 7650
1 8194 87
2 3878 6988
2 9045 1968
1 8483 55
3 3833 576
3 306 6422
3 6598 5245
2 864 7851
2 6242 6417
3 1506 4532
1 6891 43
2 7197 3848
1 5271 19
2 4781 7199
1 751 14
2 3812 7688
1 5257 34
3 7850 1501
3 6502 4095
2 2800 1952
2 396 3095
1 4512 99
3 4040 9762
2 5851 4542
1 4802 42
3 8810 8520
2 8350 1354
2 9487 9203
1 6392 24
2 6580 4856
2 9218 1603
2 5474 8502
2 1929 8894
3 7627 1096
3 4172 3138
1 6273 50
1 6238 64
1 1887 68
3 4773 7311
3 5323 243
3 1472 9460
3 3419 1286
1 6253 55
2 7654 7193
3 6897 7716
1 8114 94
1 210 64
2 787 9250
2 164 374
3 1596 5696
1 27 34
2 8476 6937
1 9274 65
1 3251 1
2 9233 3493
3 1453 4340
2 1972 1304
3 5491 8442
1 8530 95
2 7516 2904
2 7425 7138
3 9498 5613
2 2856 6831
1 3195 27
2 5895 5268
2 78 3072
2 6425 5044
1 687 5
1 7063 84
2 789 2249
3 3388 6025
3 9506 5523
2 8913 8378
2 911 4157
2 5857 52
1 6885 95
3 7074 2905
3 7507 6611
2 2734 6847
3 6565 7635
2 6003 7374
1 3911 26
1 5908 67
1 1421 89
3 7896 5262
3 7272 5910
2 3368 9335
1 1813 10
2 7940 5927
2 7049 8843
2 4759 4845
2 8493 7424
3 7749 2191
3 1734 5032
2 9876 9279
2 4421 6551
1 1280 97
1 3826 79
2 8971 7772
2 5413 1172
3 9488 2282
1 1108 36
3 5617 4874
2 2440 2960
1 3750 15
2 3806 9960
2 7556 1757
2 4289 3836
2 4215 9159
3 67 4571
3 1113 4058
1 8818 3
2 3965 6963
2 5821 9403
3 2708 8070
3 5225 8227
3 4293 5783
2 9630 6423
1 4932 50
2 443 7056
2 7258 8169
2 6355 5172
2 6226 5488
3 7322 7660
2 7729 6719
1 9215 21
3 3227 6236
1 4750 35
1 1546 83
3 3039 161
1 7077 66
3 2953 3773
1 2947 84
1 209 83
3 1684 7751
1 4478 5
3 9907 4650
2 3441 5537
2 3398 7921
3 344 7311
3 698 8277
3 9219 7582
3 9264 218
3 1148 9501
1 7703 90
3 3305 6042
3 4214 2300
1 5465 57
3 718 5490
1 5002 95
1 6664 85
1 5190 93
3 1525 7716
3 1006 8863
3 508 5906
2 7761 5562
3 9141 9776
2 5170 1133
1 2804 35
3 8926 7998
3 8426 9736
1 1001 54
1 4222 15
2 2543 7010
1 1657 74
2 1990 1630
2 9699 770
3 9708 5939
3 1808 9027
2 9398 7952
2 5525 6378
1 5643 33
3 1996 5899
1 4300 24
3 3916 1468
3 2917 9809
2 1127 9508
3 9112 5567
2 4581 7374
1 7883 52
1 267 21
3 7678 6830
2 3562 5177
1 8104 49
1 5195 47
2 7115 1884
2 5159 9362
1 4642 75
1 8254 79
3 4261 7658
2 5046 3931
2 2208 1608
1 5581 52
3 2997 6970
3 2485 1318
1 487 40
2 557 9943
2 7180 2970
1 3933 20
1 7318 82
3 7969 6407
1 5116 1
3 7464 9619
1 7360 53
1 1465 47
1 7638 56
3 254 8152
1 2876 64
2 6748 7403
3 8636 9037
1 4552 84
2 712 9010
3 4850 2825
2 4156 6330
2 431 4577
3 4376 2886
3 3104 9491
3 8126 3755
2 6117 502
2 1209 5489
3 7662 6373
1 5702 73
1 5359 50
2 1199 2440
2 3962 9223
1 1451 78
2 9040 3053
1 2021 2
2 2401 9998
2 500 1207
1 4796 35
3 833 8445
2 6687 5848
3 1717 7046
3 6725 7359
1 8376 61
2 1483 3629
3 9795 1683
1 4553 61
3 4430 4583
2 8838 8570
3 9619 9402
2 3836 2440
1 545 88
2 333 7233
1 4815 99
3 4015 7729
2 235 3875
3 335 5736
2 433 6517
1 8216 36
2 4613 1325
1 806 84
2 9452 4200
1 868 15
2 7939 1732
1 561 50
3 2943 8684
2 7118 9019
2 1727 9451
3 918 7540
1 6887 81
3 1248 7140
2 9906 6591
3 2719 2958
3 9117 7249
1 6193 12
1 8892 35
2 5434 463
1 4967 71
3 26 9458
2 3638 839
1 3669 73
3 1374 8344
3 8374 7414
3 9905 2883
3 9520 995
1 8186 83
3 7979 3968
1 1658 44
3 5313 8464
2 772 2101
1 6199 85
3 8539 8400
2 8934 6773
2 2286 6677
2 2887 2548
2 7538 131
3 5534 4462
3 3992 4558
1 5501 37
3 4741 6993
2 2034 4430
1 7161 17
2 4544 8253
3 8736 538
1 4730 61
1 3913 33
3 5888 9198
1 6502 7
2 8167 4178
3 8340 8918
3 6966 7304
3 2617 7773
2 6667 2316
1 8328 40
2 7691 5917
3 6793 8851
2 9674 4738
3 9719 3897
2 4322 2063
1 8862 92
1 3259 60
1 4580 8
1 1888 76
3 4696 3194
3 457 7236
2 5994 4029
2 5195 54
3 9945 9772
1 7979 35
1 9736 4
3 91 8550
1 9538 83
2 2649 8634
3 129 9682
3 7717 138
3 4869 6131
1 1382 22
3 666 7622
2 8005 1857
3 3759 4561
1 2873 66
3 2494 4838
2 1408 7486
1 5054 22
2 4783 5331
2 7127 6551
1 763 49
1 3131 26
3 5175 1498
1 560 66
3 397 7875
1 5623 26
2 1115 8128
1 4166 88
3 7943 2585
1 787 86
3 9914 5913
3 4817 4891
1 2688 40
1 891 20
3 7014 4979
1 4300 61
1 2987 46
3 5765 9660
1 958 1
2 5320 2993
3 2489 2906
2 6133 7722
2 6919 5062
2 2850 3135
1 8163 40
2 4858 6161
2 3344 3307
1 6459 60
1 7083 79
1 858 82
3 5249 636
1 7868 78
1 4996 50
1 1303 86
3 2158 5980
2 7407 837
2 1513 532
1 7114 37
1 8886 26
3 7018 2454
3 7702 4054
3 7643 3685
2 1657 6235
3 7085 4474
3 5647 2983
3 7061 389
2 4635 8253
1 7564 66
3 4523 3169
2 3654 186
3 933 4239
1 2643 95
1 5688 29
2 8251 6974
3 2210 8973
1 3004 48
2 2924 7019
2 582 8885
3 1432 3407
1 1974 52
2 4230 4345
2 909 3192
2 7624 6722
1 8040 25
1 2211 51
3 161 5681
3 9 8604
3 4462 9186
2 6404 617
1 5157 13
3 3161 2803
3 9047 3711
1 8527 65
1 3512 72
1 8694 53
3 811 879
3 9500 7240
1 9503 58
2 8855 8104
2 5909 5969
1 3156 22
2 1185 880
2 9187 4045
3 3910 1217
2 6308 5723
1 152 86
1 5613 97
3 4064 295
1 2998 15
1 5208 35
3 3828 7783
2 7923 8968
3 2080 8154
2 3923 8416
2 9433 4723
1 4114 8
3 64 810
3 4410 4874
2 456 4689
2 4605 3576
3 7426 7403
1 6784 27
2 4908 7404
1 7537 32
3 8926 3462
3 1793 2771
2 1192 9186
2 9328 3596
1 9873 9
2 4392 5008
3 6083 2433
3 1909 8160
1 540 0
2 5999 7552
3 3712 2829
3 2500 4621
3 8248 5812
2 1157 1491
2 5292 5600
2 4114 9992
1 174 11
3 6312 4334
2 7788 7387
2 3020 3385
2 2282 7097
1 7886 52
3 498 547
3 1528 1703
1 9747 53
1 4002 81
3 1217 3971
3 36 6634
2 3367 773
2 6117 3793
2 2770 2426
2 2251 7430
3 2704 7927
1 568 68
3 3076 5607
1 6586 81
1 3210 31
1 6309 58
3 2819 462
2 5718 2931
2 2001 2052
2 1732 4303
2 7410 3358
1 8687 33
3 7912 1753
1 1761 35
2 619 9718
1 8540 23
1 9074 61
2 873 8263
3 179 263
1 3206 58
1 5322 18
2 5454 9388
3 8346 3652
1 1377 43
3 8482 6158
3 828 8533
2 3916 6595
3 3818 3819
2 6650 3997
2 7886 5907
2 3423 626
1 7204 17
2 6243 776
3 1920 7619
3 8483 2453
2 1115 3280
2 7122 3547
1 5664 25
1 2835 92
2 4975 4603
3 6750 8026
2 631 6695
2 3900 2937
3 7172 4856
3 9631 3338
1 7381 97
2 8098 7925
1 2068 43
1 9836 7
3 9069 2821
1 1645 87
3 2732 6553
3 2306 6804
3 9007 3976
2 9678 9958
2 2802 4555
3 5556 9005
3 1857 3548
3 4578 8356
2 7665 3776
3 5354 5715
3 7420 8446
2 6180 7103
3 4229 2461
3 782 2138
1 1895 75
3 6773 6847
3 8095 5055
3 5719 9633
1 9804 89
2 5833 9002
2 6397 2773
3 3514 5304
3 3786 9533
1 9455 32
3 8589 41
3 51 6813
1 3465 17
1 3396 83
2 5957 4519
1 6675 4
1 5907 66
3 8726 6613
2 1539 6750
2 3164 4782
3 6926 9722
1 9078 26
1 7259 25
3 4480 7524
1 9903 64
1 5598 98
1 2357 32
3 2540 9079
1 3512 1
3 3044 6484
3 2903 3410
1 9022 53
1 7808 16
3 2892 3745
3 6896 1161
3 5418 2459
2 643 2992
1 128 18
3 6607 8084
3 996 1127
2 166 381
3 5409 9534
1 5358 23
3 8431 7345
1 34 60
3 5675 9658
3 5673 6652
1 9400 75
2 4509 4929
1 5663 62
3 1901 8794
2 7247 4203
1 2414 80
1 6797 31
3 8075 9720
1 8576 30
1 1474 44
2 6102 9794
3 1041 654
1 1110 62
2 4563 2517
1 6876 42
1 6300 59
3 9778 8427
2 4693 2854
1 5560 47
2 2659 7932
2 4474 4033
2 4611 1425
3 9677 5487
2 3370 49
3 5857 1843
3 8898 402
3 9268 6531
2 9045 1224
2 1246 5071
2 2488 7729
2 7501 8555
3 8658 3165
3 469 9193
3 9248 8915
2 543 1123
1 7018 0
2 9457 5640
1 5558 39
2 4876 2282
2 8899 1121
3 853 8621
3 3191 3631
1 6898 52
3 2553 3347
3 8201 3889
2 2043 1841
2 6286 1298
3 3412 7037
1 39 7
2 8827 3515
3 6326 4368
2 2379 3910
2 7948 7215
2 9062 9767
1 3237 41
3 2945 10
2 6819 2648
3 6333 6059
3 3235 7818
2 2418 6644
3 2722 2969
2 7998 5347
2 6904 9647
1 8064 59
2 8963 502
2 1906 3446
1 9762 88
2 2770 6597
2 2239 6183
1 2163 71
3 7571 7674
1 9544 37
1 8102 65
3 7560 1537
2 6768 6851
2 296 8756
2 6537 5445
3 9073 8214
1 1914 18
3 3134 3127
2 2541 697
3 7621 6586
3 8047 4703
1 2203 70
3 5954 9030
1 1621 90
3 9720 2213
1 6866 16
2 3110 8007
1 5377 85
3 413 33
2 4214 7653
3 36 2051
3 7488 2873
1 4393 27
1 6858 65
2 3260 5540
1 6329 49
3 4253 6766
2 2011 7403
3 2895 7815
2 4476 2028
1 2947 41
2 1862 2255
3 3344 5082
1 6971 54
1 1039 45
3 3849 3008
3 5292 3613
1 1864 88
3 8978 4870
2 5950 9345
3 575 8338
3 3601 6551
2 9500 9895
2 6928 101
1 3428 22
1 5718 61
1 6960 55
1 3614 66
1 5804 79
3 2459 4358
1 1171 65
3 8240 4884
3 4416 4383
1 8345 24
3 9733 1485
1 4665 97
2 4871 8201
1 3113 59
2 7624 9550
2 4856 2008
3 7785 6326
3 5402 4565
1 768 69
1 8226 83
3 499 3441
2 211 4239
1 970 21
3 3123 721
1 367 54
2 7994 9551
3 342 3687
2 325 9089
2 8839 5010
2 8088 4994
2 8647 5492
2 7041 2054
3 5881 1376
1 6576 19
2 530 3556
3 7688 7901
3 3206 4594
3 1401 4918
2 4161 3757
3 2252 1844
2 4052 6842
3 5645 235
1 5820 74
3 9118 5386
2 7481 2267
1 8655 86
3 3148 9512
1 7820 42
1 2990 25
2 1570 3676
3 9660 4080
2 3240 9724
2 8874 7550
1 9949 34
1 4370 97
3 6916 1039
2 8934 4186
1 6815 45
3 3428 4805
2 5065 2726
2 4898 2385
3 1573 1977
1 5742 32
2 7856 9437
3 8968 2234
1 546 93
2 5679 786
3 4875 6332
2 1335 9759
3 5571 1175
1 6751 29
2 9121 7645
1 2450 85
2 9153 6684
2 4139 2003
2 5977 7997
1 6052 51
2 2265 4901
3 9304 2587
1 3129 51
2 1125 1638
2 7134 7110
1 841 19
3 307 9800
2 1282 291
2 4490 6267
2 9550 1470
2 5395 3734
2 7572 9390
2 2210 3241
2 1671 4365
3 3556 7850
3 9437 9321
3 4147 9627
3 5540 7260
1 8009 86
3 3031 7650
1 4055 99
3 3470 616
2 5077 2825
2 4841 848
1 621 93
3 7456 6544
2 9318 690
1 6807 30
3 5634 7867
1 9912 54
3 8945 8049
1 1104 68
2 6934 2946
2 2039 4138
3 7860 6731
1 8110 30
1 132 73
2 9843 3538
1 3086 71
1 6753 1
1 7736 80
3 7404 6090
2 9394 9375
3 560 7766
1 2269 25
3 8046 3507
3 61 4380
3 9117 575
3 753 6646
1 361 54
1 7730 57
3 4509 3182
3 3529 8927
3 1847 9487
1 9027 49
2 3487 2809
1 1005 62
1 6897 44
1 597 64
1 1326 5
2 2424 9053
1 8031 61
3 7389 3442
1 6725 93
2 4013 9589
1 1885 59
1 2554 64
1 6893 49
3 8661 8498
2 8818 3855
3 2373 6278
2 1706 3139
2 573 6879
1 4480 66
3 5646 7237
1 3632 88
3 8891 8512
1 5330 61
2 5368 8674
3 6863 3843
2 404 6215
3 6645 4273
3 9150 1197
2 8745 9563
2 9978 1561
2 7152 5601
1 9282 99
3 6636 7452
2 3058 9172
2 7976 6034
1 4577 0
3 4504 9433
3 5397 8582
3 3168 3678
3 4164 8
3 2395 7159
2 574 910
3 7264 7545
3 3967 6954
2 9343 4930
1 6785 61
2 348 8885
1 29 56
3 6363 153
2 5884 668
1 1657 15
2 6349 9987
3 3872 7250
2 5198 1216
2 5696 6911
2 8578 5472
1 2224 48
1 5493 50
3 5739 3994
3 2157 6229
2 2229 9545
3 5812 5893
2 6655 6116
1 9206 90
2 385 3360
1 1913 6
1 8094 10
3 4252 8240
2 7477 3979
1 3716 5
2 1250 4715
1 9288 6
3 4503 3533
1 1585 48
2 6162 8959
1 1287 32
3 4679 328
2 196 931
2 3344 8407
1 4996 85
2 3856 3213
3 6770 4272
3 1928 5126
3 9553 6674
1 1336 41
2 3491 519
2 429 1550
1 1952 3
2 7619 5089
1 1748 62
1 6105 93
3 7791 2550
1 2955 16
2 976 381
2 7909 5222
3 6504 5065
3 1065 5493
3 2305 1749
2 8123 5719
2 5052 7733
1 2839 44
1 3591 49
2 8778 685
1 7803 30
2 7510 5920
3 1224 8775
2 1808 9839
1 8723 40
1 3843 17
2 9488 1669
3 3082 5613
3 6105 8014
1 6549 27
1 9440 79
3 3911 7283
2 8616 8506
2 8385 313
1 3815 98
3 3360 8423
2 2440 4262
3 5604 7343
2 2693 3447
3 554 7827
3 5451 8606
1 7131 58
2 7186 3836
2 1140 8572
1 5151 83
2 3570 1930
2 2474 4369
3 9398 6324
2 4638 5368
3 1540 5922
1 7704 36
2 7754 6083
2 1206 9620
1 5069 63
1 9793 85
2 1012 1964
2 5013 789
2 3274 6538
1 8897 29
2 6985 9067
1 1205 64
1 6079 2
1 5744 7
1 3577 99
3 263 3614
3 7348 4625
3 10 5989
3 9744 9263
3 5801 844
2 874 7828
2 4571 4393
1 6079 39
1 3003 42
3 4266 805
1 2806 50
2 3829 4767
1 6932 70
1 2327 99
1 8474 66
2 560 3897
3 5419 8468
3 7280 8107
1 7200 99
1 8337 33
1 5021 94
2 5122 897
3 3173 2019
1 8628 11
2 6866 9637
2 3715 196
3 2039 1966
2 1108 5597
3 2022 2196
2 9290 6781
2 3713 4828
1 6731 6
1 620 66
2 8955 6684
2 265 9901
3 8247 3615
2 126 2006
3 471 3113
2 1627 5134
1 46 31
1 5654 58
2 7754 2746
1 9338 97
2 1060 2919
2 7240 3183
2 9408 7782
3 8123 7907
3 8803 4729
2 5079 6356
1 5633 1
2 1506 98
3 4289 7851
1 1349 19
2 9223 8659
1 1804 9
1 5388 0
3 4706 9779
1 5919 16
2 8391 3659
2 99 9913
3 5286 7770
1 7852 58
3 3730 5430
2 6465 4653
2 8470 9114
3 10 8714
3 9330 3419
3 6557 5235
3 8512 9978
1 1598 21
1 8686 21
1 5989 19
2 1068 6753
3 8367 9570
1 6793 72
2 6181 4400
2 6045 82
1 2878 86
2 3910 5149
3 8496 8322
2 2993 6895
3 8908 4614
3 3233 2033
3 9340 400
2 3746 4724
3 9970 904
1 8804 53
1 8439 60
1 9312 2
3 9473 7743
2 2171 736
3 6582 5995
1 9672 14
1 9478 4
2 1012 5016
1 3322 13
1 4592 14
3 7849 9503
2 2520 9057
2 8691 8530
1 2842 82
1 1692 20
2 3273 4000
1 1574 57
2 8793 2268
3 1004 481
3 471 6647
2 6885 4495
2 8637 3366
1 5161 35
1 5886 29
3 6911 2510
2 1439 5783
1 7351 92
3 6570 4936
2 2962 5940
2 690 6410
3 8309 9646
1 6056 81
3 4311 4269
3 5370 5351
3 3480 8613
2 1574 51
1 7708 67
2 7017 8165
2 2633 1126
2 5081 1815
3 527 6475
2 467 4608
3 124 8919
2 5484 640
2 8785 4119
3 8243 2044
3 9836 2063
1 7425 18
2 3890 8063
1 1998 51
1 5825 22
2 7591 6839
1 8083 43
1 2907 65
2 2889 7581
3 5825 5824
3 5164 2011
3 6097 3229
2 5195 3471
3 8121 2322
3 2862 2545
2 430 6487
1 1099 4
2 3698 7348
2 1782 236
3 3984 2413
1 4685 80
3 3593 3672
2 8036 5218
3 541 3339
2 8892 2552
1 3328 15
